path,type,shipping_target,module,production_or_test,loc,owner_doc,science_ids,algorithm_ids,api_ids,review_status,findings_p0,findings_p1,findings_p2,findings_p3,dead,duplicate,legacy,comment_hygiene,ownership_ok,thread_ok,error_ok,numeric_ok,performance_ok,tests_ok,docs_ok,reviewer_round
lib/algorithms/drizzle/healpix_drizzle/healpix_core.h,shipping_src,yes,algorithms,production,121,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/hp_drizzle_api.cpp,shipping_src,yes,algorithms,production,1431,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/hp_drizzle_api.h,shipping_src,yes,algorithms,production,203,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/hp_drizzle_hips_api.cpp,shipping_src,yes,algorithms,production,97,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/hp_drizzle_internal.h,shipping_src,yes,algorithms,production,46,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/nanoflann.hpp,shipping_src,yes,algorithms,production,4091,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/poly_clip.cpp,shipping_src,yes,algorithms,production,287,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/poly_clip.h,shipping_src,yes,algorithms,production,67,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/reverse_drizzle.cpp,shipping_src,yes,algorithms,production,379,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/reverse_drizzle.h,shipping_src,yes,algorithms,production,74,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/snr_evaluator.cpp,shipping_src,yes,algorithms,production,371,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/snr_evaluator.h,shipping_src,yes,algorithms,production,118,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/spherical_overlap.cpp,shipping_src,yes,algorithms,production,1896,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/spherical_overlap.h,shipping_src,yes,algorithms,production,408,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/CMakeLists.txt,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/acceptance_drizzle.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/bench_drizzle.cpp,test,no,algorithms,test,127,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/bench_write.cpp,test,no,algorithms,test,104,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/candidate_oracle_test.cpp,test,no,algorithms,test,263,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/concurrency_cache_test.cpp,test,no,algorithms,test,146,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/control_median_mc_test.cpp,test,no,algorithms,test,224,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_acceptance_test.cpp,test,no,algorithms,test,494,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_freeze_test.cpp,test,no,algorithms,test,527,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_l0_test.cpp,test,no,algorithms,test,160,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_l2_test.cpp,test,no,algorithms,test,146,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_l3_full_fp32.cpp,test,no,algorithms,test,110,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_nonfinite_test.cpp,test,no,algorithms,test,301,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_science_completion_test.cpp,test,no,algorithms,test,490,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/drizzle_science_matrix_test.cpp,test,no,algorithms,test,472,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/hiss_write_probe.cpp,test,no,algorithms,test,82,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/kcorr_matrix_test.cpp,test,no,algorithms,test,162,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/mini_sip1000.cpp,test,no,algorithms,test,33,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/oracle_edge_crossing_test.cpp,test,no,algorithms,test,276,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/oracle_independent_test.cpp,test,no,algorithms,test,272,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p0_sip_order_guard_test.cpp,test,no,algorithms,test,166,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/CMakeLists.txt,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_disp009_gate.cpp,test,no,algorithms,test,266,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_fixtures.hpp,test,no,algorithms,test,264,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_geom.hpp,test,no,algorithms,test,266,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_merge_pipeline_lock.sh,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_oracle.hpp,test,no,algorithms,test,394,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_taskset_invariance.sh,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_test_main.hpp,test,no,algorithms,test,143,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_tests_core.cpp,test,no,algorithms,test,624,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_tests_main.cpp,test,no,algorithms,test,8,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_tests_perf.cpp,test,no,algorithms,test,80,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_tests_selfcheck.cpp,test,no,algorithms,test,110,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/p1drz/p1drz_thread_probe.cpp,test,no,algorithms,test,150,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/probe_reverse_steps.cpp,test,no,algorithms,test,192,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/reference_overlap.cpp,test,no,algorithms,test,838,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/representative_probe.cpp,test,no,algorithms,test,110,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/reverse_api_test.cpp,test,no,algorithms,test,204,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/reverse_drizzle_science_test.cpp,test,no,algorithms,test,667,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/reverse_drizzle_test.cpp,test,no,algorithms,test,170,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/test_drizzle.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/test_nside_pixfrac.cpp,test,no,algorithms,test,565,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/test_pipeline_adapter.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/test_spherical_overlap.cpp,test,no,algorithms,test,1388,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/trace_g4_validate.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/variance_propagation_test.cpp,test,no,algorithms,test,325,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/tests/verify_bench.cpp,test,no,algorithms,test,63,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/v6_drizzle_science.cpp,shipping_src,yes,algorithms,production,651,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/v6_drizzle_science.h,shipping_src,yes,algorithms,production,387,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/v6_spherical_overlap.cpp,shipping_src,yes,algorithms,production,153,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/v6_spherical_overlap.h,shipping_src,yes,algorithms,production,74,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/wcs_sip.cpp,shipping_src,yes,algorithms,production,348,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/healpix_drizzle/wcs_sip.h,shipping_src,yes,algorithms,production,73,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/include/astrocs/hips/publish.h,shipping_src,yes,algorithms,production,149,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/include/astrocs/hips/types.h,shipping_src,yes,algorithms,production,156,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/module.yaml,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/src/aio_publish.cpp,shipping_src,yes,algorithms,production,235,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/src/astrocs_p1_hips_writer.def,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/src/module_entry.cpp,shipping_src,yes,algorithms,production,1166,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/hips/src/module_exports.map,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/include/astrocs/drizzle/types.h,shipping_src,yes,algorithms,production,114,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/module.yaml,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/src/astrocs_p1_drizzle.def,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/src/module_entry.cpp,shipping_src,yes,algorithms,production,1337,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/drizzle/src/module_exports.map,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/module.yaml,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/p3_output.cpp,shipping_src,yes,algorithms,production,1082,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/fits_output/p3_output.h,shipping_src,yes,algorithms,production,166,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/module.yaml,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/include/astrocs/v6/phase2_integrate.h,shipping_src,yes,algorithms,production,247,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/include/astrocs/v6/variance_propagation.h,shipping_src,yes,algorithms,production,88,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/include/astrocs/v6/weight_chain.h,shipping_src,yes,algorithms,production,341,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/recon_contract_gate.py,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/recon_dump.cpp,shipping_src,yes,algorithms,production,134,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/recon_exp04_parity.py,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/recon_negative_injections.py,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/weight_chain_oracle.py,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/oracle/weight_chain_selfcheck.cpp,shipping_src,yes,algorithms,production,742,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/src/phase2_integrate.cpp,shipping_src,yes,algorithms,production,1487,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/src/variance_propagation.cpp,shipping_src,yes,algorithms,production,222,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6/src/weight_chain.cpp,shipping_src,yes,algorithms,production,821,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6_phase1/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6_phase1/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6_phase1/include/astrocs/v6/phase1_product.h,shipping_src,yes,algorithms,production,244,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/integration/v6_phase1/src/phase1_product.cpp,shipping_src,yes,algorithms,production,1267,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/.gitignore,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/CMakeLists.txt,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/Makefile,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/build.ps1,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/include/snr_estimator.h,shipping_src,yes,algorithms,production,647,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/src/information_weight.cpp,shipping_src,yes,algorithms,production,320,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/src/noise_model.cpp,shipping_src,yes,algorithms,production,1482,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/src/snr_estimator.cpp,shipping_src,yes,algorithms,production,932,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/src/snr_science.cpp,shipping_src,yes,algorithms,production,282,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/test/noise_model_science_test.cpp,test,no,algorithms,test,603,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/cpp/test/snr_reconcile_test.cpp,test,no,algorithms,test,117,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/include/astrocs/noise/saturation_policy.h,shipping_src,yes,algorithms,production,70,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/include/astrocs/noise/types.h,shipping_src,yes,algorithms,production,204,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/include/astrocs/noise/variance_plane_policy.h,shipping_src,yes,algorithms,production,139,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/include/astrocs/v6/information_weight.h,shipping_src,yes,algorithms,production,127,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/memory.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/module.yaml,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/src/astrocs_p1_noise.def,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/src/module_entry.cpp,shipping_src,yes,algorithms,production,1635,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/src/module_exports.map,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/test/test_snr_estimator.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/CMakeLists.txt,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/check_saturation_wiring.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/check_snr_caliber.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/noise_model_numpy_oracle.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_abi_layout_check.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_abi_layout_lock.json,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_abi_layout_probe.cpp,test,no,algorithms,test,77,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_fixtures.hpp,test,no,algorithms,test,408,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_oracle.hpp,test,no,algorithms,test,505,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_saturation_test.cpp,test,no,algorithms,test,277,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_test_main.hpp,test,no,algorithms,test,129,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_tests_core.cpp,test,no,algorithms,test,1603,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_tests_main.cpp,test,no,algorithms,test,12,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_tests_perf.cpp,test,no,algorithms,test,125,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1noise_tests_selfcheck.cpp,test,no,algorithms,test,178,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/tests/p1noise/p1snr_science_test.cpp,test,no,algorithms,test,484,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/wrapper_phase1/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/wrapper_phase1/snr_frame_science.cpp,shipping_src,yes,algorithms,production,215,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/noise_snr/wrapper_phase1/snr_frame_science.h,shipping_src,yes,algorithms,production,96,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/.gitignore,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/README.md,doc,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/Makefile,aux,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/build.ps1,tool,no,algorithms,production,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/include/log_macros.h,shipping_src,yes,algorithms,production,20,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/include/photometric_calib.h,shipping_src,yes,algorithms,production,277,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/filter_curve_json.h,shipping_src,yes,algorithms,production,479,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/frame_photometry_fit.cpp,shipping_src,yes,algorithms,production,393,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/frame_photometry_fit.h,shipping_src,yes,algorithms,production,176,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/image_corrector.cpp,shipping_src,yes,algorithms,production,82,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/image_corrector.h,shipping_src,yes,algorithms,production,35,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/pc_api.cpp,shipping_src,yes,algorithms,production,1336,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/pc_api_qf.h,shipping_src,yes,algorithms,production,50,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/psfsw.cpp,shipping_src,yes,algorithms,production,954,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/spatial_gain.cpp,shipping_src,yes,algorithms,production,645,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/spatial_gain.h,shipping_src,yes,algorithms,production,173,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/spectrum_integrator.cpp,shipping_src,yes,algorithms,production,457,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/spectrum_integrator.h,shipping_src,yes,algorithms,production,135,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/star_matcher.cpp,shipping_src,yes,algorithms,production,704,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/star_matcher.h,shipping_src,yes,algorithms,production,131,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/wcs_transform.cpp,shipping_src,yes,algorithms,production,261,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/src/wcs_transform.h,shipping_src,yes,algorithms,production,66,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/filter_qe_provenance.json,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/DR3SP_SCHEMA_AUDIT.md,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/GaiaEDR3_passband.dat,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/download_xp_sample.py,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/evidence/gate2_result.json,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/evidence/gate4_compare_per_star_1050.csv,test,no,algorithms,test,0,,,,,PENDING,0,0,0,0,,,,,,,,,,,,
